date,month,product,variable,band,file_path,crs,resolution_m,width,height,valid_pixel_ratio,cloud_ratio,quality_flag,notes
2022-02-01,2022-02,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00026375246672111197,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00026375246672111197,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5133,0.00026375246672111197,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5133,0.00026375246672111197,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5133,0.00026375246672111197,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5133,0.00026375246672111197,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.00026375246672111197,Q00,
2022-02-01,2022-02,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-02\taihu_s2_l2a_2022-02_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.00026375246672111197,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5123,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5123,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5123,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5123,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.0009227364159535287,Q00,
2022-03-01,2022-03,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-03\taihu_s2_l2a_2022-03_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.0009227364159535287,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5131,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5131,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5131,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5131,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,6.593811668027799e-05,Q00,
2022-04-01,2022-04,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-04\taihu_s2_l2a_2022-04_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,6.593811668027799e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5124,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.5118,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5118,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.5118,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.5118,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,2.780522992541843e-05,Q00,
2022-05-01,2022-05,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-05\taihu_s2_l2a_2022-05_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,2.780522992541843e-05,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.4417,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4417,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4417,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.4417,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.07169578536269142,Q00,
2022-06-01,2022-06,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-06\taihu_s2_l2a_2022-06_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.07169578536269142,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.4931,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.5123,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.4235,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4235,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4235,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.4235,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.08705718185255919,Q00,
2022-07-01,2022-07,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-07\taihu_s2_l2a_2022-07_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.08705718185255919,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.4892,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4892,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4892,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.4892,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.024142486709100096,Q00,
2022-08-01,2022-08,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-08\taihu_s2_l2a_2022-08_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.024142486709100096,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5132,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.5138,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.3244,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.3244,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.3244,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.3244,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.18827397843585253,Q00,
2022-09-01,2022-09,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-09\taihu_s2_l2a_2022-09_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.18827397843585253,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.4966,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4966,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.4966,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.4966,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.01693815163542418,Q00,
2022-10-01,2022-10,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-10\taihu_s2_l2a_2022-10_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.01693815163542418,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.5124,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,B11,B11,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_B11_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,FAI,FAI,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_FAI_30m.tif,EPSG:32651,30.0,2192,2297,0.0914,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,MCI,MCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_MCI_30m.tif,EPSG:32651,30.0,2192,2297,0.0914,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,NDCI,NDCI,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_NDCI_30m.tif,EPSG:32651,30.0,2192,2297,0.0914,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,NDWI,NDWI,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_NDWI_30m.tif,EPSG:32651,30.0,2192,2297,0.0914,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,multiband,multiband,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_multiband_30m.tif,EPSG:32651,30.0,2192,2297,1.0,0.4207352338340393,Q00,
2022-11-01,2022-11,sentinel2_cdse_monthly,scl,scl,storage\rasters\sentinel2_monthly_30m_cdse\2022-11\taihu_s2_l2a_2022-11_SCL_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.4207352338340393,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,B03,B03,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_B03_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001005754888159421,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,B04,B04,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_B04_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001005754888159421,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,B05,B05,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_B05_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001005754888159421,Q00,
2022-12-01,2022-12,sentinel2_cdse_monthly,B08,B08,storage\rasters\sentinel2_monthly_30m_cdse\2022-12\taihu_s2_l2a_2022-12_B08_30m.tif,EPSG:32651,30.0,2192,2297,0.514,0.001005754888159421,Q00,
